1,2.1399592636040374,1.0393600002225656E-9,0.004763006436401302,0.004763006436401302,87655.46312691434
6.444444444444445,2.140179059445242,1.0393600014342969E-9,0.030691778042214946,0.004762517282412664,564867.1714110593
11.88888888888889,2.140406488648949,1.0393600026459324E-9,0.05661502259127815,0.004762011245995359,1042036.1500908706
17.333333333333336,2.1406415446707294,1.0393600038574542E-9,0.08253246477667815,0.004761488352500662,1519158.4625499048
22.77777777777778,2.14088422046238,1.0393600050688664E-9,0.10844382987693135,0.0047609486287433275,1996230.1786581106
28.22222222222222,2.141134508630135,1.0393600062801624E-9,0.13434884378580866,0.004760392102646764,2473247.375284671
33.66666666666667,2.1413924014227956,1.0393600074913164E-9,0.1602472330433132,0.004759818803266728,2950206.1366602504
39.111111111111114,2.1416578907482453,1.039360008702332E-9,0.18613872486497093,0.0047592287607520975,3427102.5548026124
44.55555555555556,2.1419309681688956,1.039360009913209E-9,0.21202304717190612,0.004758622006352008,3903932.7300317525
50,2.1422116248986796,1.0393600111239154E-9,0.2378999286209743,0.004757998572419486,4380692.771273453
