4,0.3018527895190464
4.842105263157895,0.17818548963344077
5.684210526315789,0.11356530799372092
6.526315789473684,0.07700373381836766
7.368421052631579,0.05475648677630236
8.21052631578947,0.04014684329043354
9.052631578947366,0.03071084128285401
9.894736842105264,0.024175778847252416
10.736842105263156,0.01949436963832014
11.57894736842105,0.016057682001752362
12.421052631578945,0.013491157664304206
13.263157894736842,0.011502788280231406
14.105263157894735,0.009946742686064504
14.947368421052628,0.008714041149385513
15.789473684210526,0.007735891169823062
16.63157894736842,0.006900653961572001
17.473684210526315,0.006216885620699975
18.31578947368421,0.005658925602031054
19.157894736842103,0.005176556778349934
20,0.0047615650947282345
